task_id,image_id,filename,category,polarity,gt_ar,h_item_ar,context_ar,question_text,ground_truth,raw_response,parsed_answer,is_correct,error_type,detail,attempts,latency_s,model_name,provider,reasoning_disabled,prompt_version,temperature,timestamp
architecture_ibrahim_palace_screenshot_2023_11_16_093153__yes,architecture_ibrahim_palace_screenshot_2023_11_16_093153,Ibrahim_Palace_Screenshot 2023-11-16 093153.png,architecture,yes,قصر إبراهيم بالهفوف,قلعة زعبل بسكاكا (الجوف),صورة ليلية لبرج طيني مخروطي من أبراج قلعة زعبل الأربعة، يعلو قمة جبل صخري شاهق ف,هل هذا المبنى قصر إبراهيم بالهفوف؟,نعم,لا,no,0,,,2,4.97,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:12.393048+00:00
architecture_maraya_mirror_11__no,architecture_maraya_mirror_11,Maraya_mirror (11).png,architecture,no,مرايا (قاعة الحفلات المرآوية بالعلا),متحف المستقبل بدبي,صورة قريبة لواجهة متحف المستقبل بدبي، تُظهر فتحة نافذة على شكل عبارة شعرية بالخط,هل هذا المبنى متحف المستقبل بدبي؟,لا,لا,no,1,,,1,4.92,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.170459+00:00
architecture_maraya_mirror_10__no,architecture_maraya_mirror_10,Maraya_mirror (10).png,architecture,no,مرايا (قاعة الحفلات المرآوية بالعلا),متحف المستقبل بدبي,صورة لمتحف المستقبل بدبي تحت سماء زرقاء داكنة، تُظهر واجهته البيضاوية المفرغة ال,هل هذا المبنى متحف المستقبل بدبي؟,لا,لا,no,1,,,1,4.92,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.171230+00:00
architecture_quba_mosque_quba_11__yes,architecture_quba_mosque_quba_11,Quba_Mosque_quba (11).png,architecture,yes,مسجد قباء,مسجد القبلتين,صورة لمسجد القبلتين عند الشفق، تُظهر قبتيه المتقاربتين في الحجم مضاءتين بإضاءة خ,هل هذا المبنى مسجد قباء؟,نعم,لا,no,0,,,1,4.68,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.171663+00:00
architecture_quba_mosque_quba_1__no,architecture_quba_mosque_quba_1,Quba_Mosque_quba (1).png,architecture,no,مسجد قباء,مسجد القبلتين,صورة لمسجد القبلتين بالمدينة المنورة، ذي القبتين المتقاربتين في الحجم ترتفعان نح,هل هذا المبنى مسجد القبلتين؟,لا,نعم,yes,0,,,1,4.68,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.172036+00:00
architecture_maraya_mirror_10__yes,architecture_maraya_mirror_10,Maraya_mirror (10).png,architecture,yes,مرايا (قاعة الحفلات المرآوية بالعلا),متحف المستقبل بدبي,صورة لمتحف المستقبل بدبي تحت سماء زرقاء داكنة، تُظهر واجهته البيضاوية المفرغة ال,هل هذا المبنى مرايا (قاعة الحفلات المرآوية بالعلا)؟,نعم,لا,no,0,,,1,4.95,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.185743+00:00
architecture_maraya_mirror_13__yes,architecture_maraya_mirror_13,Maraya_mirror (13).png,architecture,yes,مرايا (قاعة الحفلات المرآوية بالعلا),متحف المستقبل بدبي,صورة واسعة لمتحف المستقبل بدبي بالكامل، مع مركبات صغيرة أمامه، وسط مياه عاكسة مح,هل هذا المبنى مرايا (قاعة الحفلات المرآوية بالعلا)؟,نعم,لا,no,0,,,1,5.18,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.425189+00:00
architecture_riyadh_water_tower_watertower_11__yes,architecture_riyadh_water_tower_watertower_11,Riyadh_Water_Tower_waterTower (11).png,architecture,yes,برج المياه بالرياض,أبراج الكويت,صورة مقربة جداً من أسفل لكرة أبراج الكويت الزرقاء المكسوة بالفسيفساء، تُظهر تفاص,هل هذا المبنى برج المياه بالرياض؟,نعم,لا,no,0,,,1,3.83,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.570701+00:00
architecture_quba_mosque_quba_12__no,architecture_quba_mosque_quba_12,Quba_Mosque_quba (12).png,architecture,no,مسجد قباء,مسجد القبلتين,صورة واسعة لمسجد القبلتين من مسافة بعيدة، تُظهر مئذنته الواحدة وقبتيه المتقاربتي,هل هذا المبنى مسجد القبلتين؟,لا,نعم,yes,0,,,1,3.87,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.573496+00:00
architecture_riyadh_water_tower_watertower_10__yes,architecture_riyadh_water_tower_watertower_10,Riyadh_Water_Tower_waterTower (10).png,architecture,yes,برج المياه بالرياض,أبراج الكويت,صورة من زاوية منخفضة لأبراج الكويت، تُظهر تفاصيل الكرة الزرقاء المكسوة بالفسيفسا,هل هذا المبنى برج المياه بالرياض؟,نعم,لا,no,0,,,1,3.87,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.576027+00:00
architecture_riyadh_water_tower_watertower_1__yes,architecture_riyadh_water_tower_watertower_1,Riyadh_Water_Tower_waterTower (1).png,architecture,yes,برج المياه بالرياض,أبراج الكويت,صورة لأبراج الكويت الشهيرة، ذات الكرة الزرقاء الكبيرة المكسوة بالفسيفساء والمرتك,هل هذا المبنى برج المياه بالرياض؟,نعم,لا,no,0,,,1,3.87,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.578192+00:00
architecture_quba_mosque_quba_11__no,architecture_quba_mosque_quba_11,Quba_Mosque_quba (11).png,architecture,no,مسجد قباء,مسجد القبلتين,صورة لمسجد القبلتين عند الشفق، تُظهر قبتيه المتقاربتين في الحجم مضاءتين بإضاءة خ,هل هذا المبنى مسجد القبلتين؟,لا,نعم,yes,0,,,1,4.2,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.581077+00:00
architecture_al_masmak_palace_masmak_10__yes,architecture_al_masmak_palace_masmak_10,Al_Masmak_Palace_masmak (10).png,architecture,yes,قصر المصمك,قصر المربع التاريخي,صورة قريبة لركن من أروقة قصر المربع التاريخي المقنطرة، تُظهر عموداً حجرياً واحدا,هل هذا المبنى قصر المصمك؟,نعم,لا,no,0,,,2,5.22,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.583418+00:00
architecture_quba_mosque_quba_12__yes,architecture_quba_mosque_quba_12,Quba_Mosque_quba (12).png,architecture,yes,مسجد قباء,مسجد القبلتين,صورة واسعة لمسجد القبلتين من مسافة بعيدة، تُظهر مئذنته الواحدة وقبتيه المتقاربتي,هل هذا المبنى مسجد قباء؟,نعم,لا,no,0,,,1,3.88,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.584963+00:00
architecture_riyadh_water_tower_watertower_1__no,architecture_riyadh_water_tower_watertower_1,Riyadh_Water_Tower_waterTower (1).png,architecture,no,برج المياه بالرياض,أبراج الكويت,صورة لأبراج الكويت الشهيرة، ذات الكرة الزرقاء الكبيرة المكسوة بالفسيفساء والمرتك,هل هذا المبنى أبراج الكويت؟,لا,لا,no,1,,,1,3.94,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.647320+00:00
architecture_riyadh_water_tower_watertower_10__no,architecture_riyadh_water_tower_watertower_10,Riyadh_Water_Tower_waterTower (10).png,architecture,no,برج المياه بالرياض,أبراج الكويت,صورة من زاوية منخفضة لأبراج الكويت، تُظهر تفاصيل الكرة الزرقاء المكسوة بالفسيفسا,هل هذا المبنى أبراج الكويت؟,لا,لا,no,1,,,1,3.94,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.650808+00:00
architecture_ithra_screenshot_2023_10_31_111128__yes,architecture_ithra_screenshot_2023_10_31_111128,Ithra_Screenshot 2023-10-31 111128.png,architecture,yes,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة ليلية لمتحف اللوفر أبوظبي، تُظهر قبته الهندسية الضخمة المثقوبة بزخارف نجمية,هل هذا المبنى مركز الملك عبدالعزيز الثقافي العالمي (إثراء)؟,نعم,لا,no,0,,,2,5.13,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.652909+00:00
architecture_ithra_screenshot_2023_10_31_111316__no,architecture_ithra_screenshot_2023_10_31_111316,Ithra_Screenshot 2023-10-31 111316.png,architecture,no,مركز الملك عبدالعزيز الثقافي العالمي (إثراء),متحف اللوفر أبوظبي,صورة نهارية لمتحف اللوفر أبوظبي، تُظهر قبته الهندسية الفضية المعدنية الطبيعية ال,هل هذا المبنى متحف اللوفر أبوظبي؟,لا,لا,no,1,,,2,4.33,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.655050+00:00
architecture_riyadh_water_tower_watertower_11__no,architecture_riyadh_water_tower_watertower_11,Riyadh_Water_Tower_waterTower (11).png,architecture,no,برج المياه بالرياض,أبراج الكويت,صورة مقربة جداً من أسفل لكرة أبراج الكويت الزرقاء المكسوة بالفسيفساء، تُظهر تفاص,هل هذا المبنى أبراج الكويت؟,لا,لا,no,1,,,1,3.89,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:01:13.657700+00:00
attire_85630_dress__yes,attire_85630_dress,85630_Dress.jpg,attire,yes,فستان جزائري بتطريز ذهبي,فستان مصري تقليدي مطرز,صورة لفستان مصري تقليدي طويل بلا أكمام بلون أسود داكن لامع، مطرز عند فتحة الصدر ,هل هذه القطعة فستان جزائري بتطريز ذهبي؟,نعم,لا,no,0,,,1,1.38,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:04.883764+00:00
attire_85630_dress__no,attire_85630_dress,85630_Dress.jpg,attire,no,فستان جزائري بتطريز ذهبي,فستان مصري تقليدي مطرز,صورة لفستان مصري تقليدي طويل بلا أكمام بلون أسود داكن لامع، مطرز عند فتحة الصدر ,هل هذه القطعة فستان مصري تقليدي مطرز؟,لا,نعم,yes,0,,,1,1.39,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:04.891653+00:00
attire_81729_quilted_coat_with_long_sleeves__no,attire_81729_quilted_coat_with_long_sleeves,81729_Quilted_Coat_with_Long_Sleeves.jpg,attire,no,معطف حريري مبطن,جاكيت أوزبكي مبطن (تشابان),صورة لجاكيت أوزبكي تقليدي (تشابان) مبطن، بخطوط إيكات ملونة زاهية متعرجة تغطي كام,هل هذه القطعة جاكيت أوزبكي مبطن (تشابان)؟,لا,لا,no,1,,,1,1.39,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:04.892993+00:00
attire_81729_quilted_coat_with_long_sleeves__yes,attire_81729_quilted_coat_with_long_sleeves,81729_Quilted_Coat_with_Long_Sleeves.jpg,attire,yes,معطف حريري مبطن,جاكيت أوزبكي مبطن (تشابان),صورة لجاكيت أوزبكي تقليدي (تشابان) مبطن، بخطوط إيكات ملونة زاهية متعرجة تغطي كام,هل هذه القطعة معطف حريري مبطن؟,نعم,لا,no,0,,,1,1.63,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:05.134886+00:00
attire_85625_jacket__no,attire_85625_jacket,85625_Jacket.jpg,attire,no,جاكيت (كاروكو) جزائري مطرز,صدرية زوف عثمانية مطرزة,صورة لصدرية زوف عثمانية قصيرة بلا أكمام بلون أخضر زيتوني، مطرزة بالكامل بخيوط ذه,هل هذه القطعة صدرية زوف عثمانية مطرزة؟,لا,نعم,yes,0,,,1,1.65,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:05.151574+00:00
attire_85631_plastron_collar_from_a_tunic__no,attire_85631_plastron_collar_from_a_tunic,85631_Plastron_Collar_from_a_Tunic.jpg,attire,no,بلاسترون (ياقة مطرزة) تونسي,قبة ثوب فلسطيني مطرزة,صورة لقبة ثوب فلسطيني مطرزة، ما زالت متصلة بالثوب الأصلي، مطرزة بالكامل بغرز متق,هل هذه القطعة قبة ثوب فلسطيني مطرزة؟,لا,نعم,yes,0,,,1,1.65,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:05.151857+00:00
attire_85625_jacket__yes,attire_85625_jacket,85625_Jacket.jpg,attire,yes,جاكيت (كاروكو) جزائري مطرز,صدرية زوف عثمانية مطرزة,صورة لصدرية زوف عثمانية قصيرة بلا أكمام بلون أخضر زيتوني، مطرزة بالكامل بخيوط ذه,هل هذه القطعة جاكيت (كاروكو) جزائري مطرز؟,نعم,لا,no,0,,,1,1.65,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:05.156801+00:00
attire_85641_wedding_tunic_and_ensemble__no,attire_85641_wedding_tunic_and_ensemble,85641_Wedding_Tunic_and_Ensemble.jpg,attire,no,ثوب زفاف تونسي معدني,بوبو غرب أفريقي فاخر بأكمام مربعة,صورة لبوبو غرب أفريقي فاخر بلون ذهبي برونزي معدني، من نسيج الدمسك الحريري بخطوط ,هل هذه القطعة بوبو غرب أفريقي فاخر بأكمام مربعة؟,لا,نعم,yes,0,,,1,1.97,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:05.476762+00:00
attire_85641_wedding_tunic_and_ensemble__yes,attire_85641_wedding_tunic_and_ensemble,85641_Wedding_Tunic_and_Ensemble.jpg,attire,yes,ثوب زفاف تونسي معدني,بوبو غرب أفريقي فاخر بأكمام مربعة,صورة لبوبو غرب أفريقي فاخر بلون ذهبي برونزي معدني، من نسيج الدمسك الحريري بخطوط ,هل هذه القطعة ثوب زفاف تونسي معدني؟,نعم,لا,no,0,,,1,2.07,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:05.570873+00:00
attire_85631_plastron_collar_from_a_tunic__yes,attire_85631_plastron_collar_from_a_tunic,85631_Plastron_Collar_from_a_Tunic.jpg,attire,yes,بلاسترون (ياقة مطرزة) تونسي,قبة ثوب فلسطيني مطرزة,صورة لقبة ثوب فلسطيني مطرزة، ما زالت متصلة بالثوب الأصلي، مطرزة بالكامل بغرز متق,هل هذه القطعة بلاسترون (ياقة مطرزة) تونسي؟,نعم,لا,no,0,,,1,2.56,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:06.062680+00:00
attire_86241_festive_dress_from_quteife__yes,attire_86241_festive_dress_from_quteife,86241_Festive_Dress_from_Quteife.jpg,attire,yes,ثوب احتفالي من قطيفة (سوريا),ثوب فلسطيني تقليدي,صورة لثوب فلسطيني تقليدي أحمر طويل بأكمام واسعة منسدلة، بلوحة تطريز مربعة كبيرة ,هل هذه القطعة ثوب احتفالي من قطيفة (سوريا)؟,نعم,لا,no,0,,,1,1.25,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:06.147561+00:00
architecture_riyadh_water_tower_watertower_13__yes,architecture_riyadh_water_tower_watertower_13,Riyadh_Water_Tower_waterTower (13).png,architecture,yes,برج المياه بالرياض,أبراج الكويت,صورة واسعة لأبراج الكويت بكامل ارتفاعها، تظهر الكرة الزرقاء المكسوة بالفسيفساء ع,هل هذا المبنى برج المياه بالرياض؟,نعم,لا,no,0,,,1,3.09,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:06.594917+00:00
architecture_riyadh_water_tower_watertower_13__no,architecture_riyadh_water_tower_watertower_13,Riyadh_Water_Tower_waterTower (13).png,architecture,no,برج المياه بالرياض,أبراج الكويت,صورة واسعة لأبراج الكويت بكامل ارتفاعها، تظهر الكرة الزرقاء المكسوة بالفسيفساء ع,هل هذا المبنى أبراج الكويت؟,لا,لا,no,1,,,1,3.09,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:06.595473+00:00
architecture_the_clock_towers_watch_12__no,architecture_the_clock_towers_watch_12,The_Clock_Towers_watch (12).png,architecture,no,أبراج البيت (برج الساعة) بمكة,برج خليفة بدبي,صورة واسعة لبرج خليفة وسط أبراج زجاجية حديثة أخرى، مع رافعة بناء بجانبه ضمن أعما,هل هذا المبنى برج خليفة بدبي؟,لا,لا,no,1,,,1,3.09,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:06.595845+00:00
attire_85659_dress__no,attire_85659_dress,85659_Dress.jpg,attire,no,فستان مصري بيج بتطريز صدر مثلثي,ثوب بدوي سيناوي مطرز,صورة لثوب بدوي سيناوي طويل بلون بيج فاتح، مغطى بالكامل بتطريز كثيف من الغرز المت,هل هذه القطعة ثوب بدوي سيناوي مطرز؟,لا,لا,no,1,,,1,1.71,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:06.603611+00:00
architecture_the_clock_towers_watch_12__yes,architecture_the_clock_towers_watch_12,The_Clock_Towers_watch (12).png,architecture,yes,أبراج البيت (برج الساعة) بمكة,برج خليفة بدبي,صورة واسعة لبرج خليفة وسط أبراج زجاجية حديثة أخرى، مع رافعة بناء بجانبه ضمن أعما,هل هذا المبنى أبراج البيت (برج الساعة) بمكة؟,نعم,لا,no,0,,,1,3.75,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:07.251098+00:00
architecture_the_kaaba_kabba_13__yes,architecture_the_kaaba_kabba_13,The_Kaaba_kabba (13).png,architecture,yes,الكعبة المشرفة,المسجد الحرام,صورة لواجهة من واجهات المسجد الحرام بمكة المكرمة من زاوية بعيدة نسبياً، محاطة بأ,هل هذا المبنى الكعبة المشرفة؟,نعم,لا,no,0,,,1,4.79,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:08.289946+00:00
cuisine_cuisine_of_jordan_10__no,cuisine_cuisine_of_jordan_10,Cuisine_of_Jordan_10.jpg,cuisine,no,فاهيتا لحم ودجاج مشوية,شاورما مشكلة على الصاج,صورة لطبق أسود بيضاوي فوق قاعدة خشبية، يحتوي على شرائح رقيقة جداً من شاورما اللح,هل هذا الطبق شاورما مشكلة على الصاج؟,لا,لا,no,1,,,1,1.71,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:08.959027+00:00
attire_86546_cape__no,attire_86546_cape,86546_Cape.jpg,attire,no,عباءة عراقية مطرزة بغطاء رأس,برنوس مغربي تقليدي,صورة لبرنوس مغربي تقليدي بلون كريمي فاتح، مزود بقلنسوة متصلة عند العنق، بسطح بسي,هل هذه القطعة برنوس مغربي تقليدي؟,لا,لا,no,1,,,1,3.83,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:08.982943+00:00
attire_86241_festive_dress_from_quteife__no,attire_86241_festive_dress_from_quteife,86241_Festive_Dress_from_Quteife.jpg,attire,no,ثوب احتفالي من قطيفة (سوريا),ثوب فلسطيني تقليدي,صورة لثوب فلسطيني تقليدي أحمر طويل بأكمام واسعة منسدلة، بلوحة تطريز مربعة كبيرة ,هل هذه القطعة ثوب فلسطيني تقليدي؟,لا,نعم,yes,0,,,1,3.85,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:08.983500+00:00
attire_86546_cape__yes,attire_86546_cape,86546_Cape.jpg,attire,yes,عباءة عراقية مطرزة بغطاء رأس,برنوس مغربي تقليدي,صورة لبرنوس مغربي تقليدي بلون كريمي فاتح، مزود بقلنسوة متصلة عند العنق، بسطح بسي,هل هذه القطعة عباءة عراقية مطرزة بغطاء رأس؟,نعم,لا,no,0,,,1,3.83,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:08.983734+00:00
architecture_the_kaaba_kabba_10__no,architecture_the_kaaba_kabba_10,The_Kaaba_kabba (10).png,architecture,no,الكعبة المشرفة,المسجد الحرام,صورة لواجهة من واجهات المسجد الحرام بمكة المكرمة، محاطة بحشد كبير من المصلين يرت,هل هذا المبنى المسجد الحرام؟,لا,نعم,yes,0,,,1,5.48,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:08.984405+00:00
architecture_the_kaaba_kabba_10__yes,architecture_the_kaaba_kabba_10,The_Kaaba_kabba (10).png,architecture,yes,الكعبة المشرفة,المسجد الحرام,صورة لواجهة من واجهات المسجد الحرام بمكة المكرمة، محاطة بحشد كبير من المصلين يرت,هل هذا المبنى الكعبة المشرفة؟,نعم,نعم,yes,1,,,1,5.48,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:08.984548+00:00
attire_85659_dress__yes,attire_85659_dress,85659_Dress.jpg,attire,yes,فستان مصري بيج بتطريز صدر مثلثي,ثوب بدوي سيناوي مطرز,صورة لثوب بدوي سيناوي طويل بلون بيج فاتح، مغطى بالكامل بتطريز كثيف من الغرز المت,هل هذه القطعة فستان مصري بيج بتطريز صدر مثلثي؟,نعم,لا,no,0,,,1,4.1,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:08.984717+00:00
architecture_the_kaaba_kabba_11__yes,architecture_the_kaaba_kabba_11,The_Kaaba_kabba (11).png,architecture,yes,الكعبة المشرفة,المسجد الحرام,صورة قريبة لواجهة من واجهات المسجد الحرام بمكة المكرمة، تُظهر الحزام الذهبي المط,هل هذا المبنى الكعبة المشرفة؟,نعم,لا,no,0,,,1,5.49,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:08.994477+00:00
architecture_the_clock_towers_watch_10__no,architecture_the_clock_towers_watch_10,The_Clock_Towers_watch (10).png,architecture,no,أبراج البيت (برج الساعة) بمكة,برج خليفة بدبي,صورة لبرج خليفة عند الشفق بألوان سماء وردية، ذي الهيكل الحلزوني المدبب البسيط ال,هل هذا المبنى برج خليفة بدبي؟,لا,لا,no,1,,,1,5.49,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:08.994866+00:00
architecture_the_kaaba_kabba_12__no,architecture_the_kaaba_kabba_12,The_Kaaba_kabba (12).png,architecture,no,الكعبة المشرفة,المسجد الحرام,صورة لواجهة من واجهات المسجد الحرام بمكة المكرمة، مع حشد من المصلين ساجدين على ا,هل هذا المبنى المسجد الحرام؟,لا,لا,no,1,,,1,5.56,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:09.066463+00:00
architecture_the_clock_towers_watch_1__no,architecture_the_clock_towers_watch_1,The_Clock_Towers_watch (1).png,architecture,no,أبراج البيت (برج الساعة) بمكة,برج خليفة بدبي,صورة لبرج خليفة الشاهق بدبي، ذي الهيكل الحلزوني المدبب الذي يضيق تدريجياً كلما ا,هل هذا المبنى برج خليفة بدبي؟,لا,لا,no,1,,,1,5.56,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:09.066810+00:00
architecture_the_clock_towers_watch_10__yes,architecture_the_clock_towers_watch_10,The_Clock_Towers_watch (10).png,architecture,yes,أبراج البيت (برج الساعة) بمكة,برج خليفة بدبي,صورة لبرج خليفة عند الشفق بألوان سماء وردية، ذي الهيكل الحلزوني المدبب البسيط ال,هل هذا المبنى أبراج البيت (برج الساعة) بمكة؟,نعم,لا,no,0,,,1,5.56,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:09.067191+00:00
attire_89306_wedding_ensemble__yes,attire_89306_wedding_ensemble,89306_Wedding_Ensemble.jpg,attire,yes,ثوب زفاف احتفالي,قفطان مغربي مطرز بخيوط الصقلي,صورة لقفطان مغربي طويل حتى القدمين بلون ذهبي برونزي لامع، مطرز بخيوط الصقلي المع,هل هذه القطعة ثوب زفاف احتفالي؟,نعم,نعم,yes,1,,,1,3.92,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:09.072968+00:00
architecture_the_kaaba_kabba_1__no,architecture_the_kaaba_kabba_1,The_Kaaba_kabba (1).png,architecture,no,الكعبة المشرفة,المسجد الحرام,صورة لواجهة المسجد الحرام في مكة المكرمة، تُظهر جزءًا من عمارته المهيبة المغطاة ,هل هذا المبنى المسجد الحرام؟,لا,لا,no,1,,,1,5.57,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:09.073194+00:00
cuisine_cuisine_of_egypt_01__yes,cuisine_cuisine_of_egypt_01,Cuisine_of_Egypt_01.JPG,cuisine,yes,أرز مندي بالدجاج,كبسة دجاج,صورة لقدر معدني كبير يحتوي على أرز أحمر مطهو بمعجون الطماطم وخلطة بهارات الكبسة،,هل هذا الطبق أرز مندي بالدجاج؟,نعم,لا,no,0,,,1,3.5,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:09.073305+00:00
attire_89306_wedding_ensemble__no,attire_89306_wedding_ensemble,89306_Wedding_Ensemble.jpg,attire,no,ثوب زفاف احتفالي,قفطان مغربي مطرز بخيوط الصقلي,صورة لقفطان مغربي طويل حتى القدمين بلون ذهبي برونزي لامع، مطرز بخيوط الصقلي المع,هل هذه القطعة قفطان مغربي مطرز بخيوط الصقلي؟,لا,نعم,yes,0,,,1,3.6,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:09.073530+00:00
architecture_the_kaaba_kabba_1__yes,architecture_the_kaaba_kabba_1,The_Kaaba_kabba (1).png,architecture,yes,الكعبة المشرفة,المسجد الحرام,صورة لواجهة المسجد الحرام في مكة المكرمة، تُظهر جزءًا من عمارته المهيبة المغطاة ,هل هذا المبنى الكعبة المشرفة؟,نعم,نعم,yes,1,,,1,5.6,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:09.098023+00:00
architecture_the_kaaba_kabba_12__yes,architecture_the_kaaba_kabba_12,The_Kaaba_kabba (12).png,architecture,yes,الكعبة المشرفة,المسجد الحرام,صورة لواجهة من واجهات المسجد الحرام بمكة المكرمة، مع حشد من المصلين ساجدين على ا,هل هذا المبنى الكعبة المشرفة؟,نعم,نعم,yes,1,,,1,5.59,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:09.098252+00:00
cuisine_cuisine_of_egypt_01__no,cuisine_cuisine_of_egypt_01,Cuisine_of_Egypt_01.JPG,cuisine,no,أرز مندي بالدجاج,كبسة دجاج,صورة لقدر معدني كبير يحتوي على أرز أحمر مطهو بمعجون الطماطم وخلطة بهارات الكبسة،,هل هذا الطبق كبسة دجاج؟,لا,نعم,yes,0,,,1,3.27,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:09.331785+00:00
cuisine_cuisine_of_jordan_01__yes,cuisine_cuisine_of_jordan_01,Cuisine_of_Jordan_01.JPG,cuisine,yes,سمبوسك مقلي بحشوة لحم,سمبوسة هندية,صورة لطبق مزخرف عليه سبع سمبوسات هندية مثلثية الشكل بحشوة بطاطس متبلة، مقلية بلو,هل هذا الطبق سمبوسك مقلي بحشوة لحم؟,نعم,لا,no,0,,,1,2.74,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:09.333438+00:00
architecture_the_clock_towers_watch_11__yes,architecture_the_clock_towers_watch_11,The_Clock_Towers_watch (11).png,architecture,yes,أبراج البيت (برج الساعة) بمكة,برج خليفة بدبي,صورة مقربة من أسفل لبرج خليفة، تُظهر واجهته الزجاجية الملساء المتدرجة الخالية من,هل هذا المبنى أبراج البيت (برج الساعة) بمكة؟,نعم,لا,no,0,,,1,5.83,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T13:09:09.335539+00:00
