task_id,image_id,filename,category,polarity,gt_ar,h_item_ar,context_ar,question_text,ground_truth,raw_response,parsed_answer,is_correct,error_type,detail,attempts,latency_s,model_name,provider,reasoning_disabled,prompt_version,temperature,timestamp
cuisine_cuisine_of_the_united_arab_emirates_01__yes,cuisine_cuisine_of_the_united_arab_emirates_01,Cuisine_of_the_United_Arab_Emirates_01.JPG,cuisine,yes,هريس إماراتي,جريش سعودي,صورة من الأعلى لطبق دائري بحافة زرقاء مزخرفة، يحتوي على جريش سعودي خشن القوام مط,هل هذا الطبق هريس إماراتي؟,نعم,لا,no,0,,,1,4.63,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:29.040370+00:00
cuisine_levantine_cuisine_01__no,cuisine_levantine_cuisine_01,Levantine_cuisine_01.jpg,cuisine,no,حمص بالطحينة,حمص بالفول,صورة مقربة لطبق أسود يحتوي على معجون حمص بالفول كريمي القوام يميل للون البني الف,هل هذا الطبق حمص بالفول؟,لا,لا,no,1,,,1,4.02,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:29.040759+00:00
cuisine_cuisine_of_saudi_arabia_14__no,cuisine_cuisine_of_saudi_arabia_14,Cuisine_of_Saudi_Arabia_14.JPG,cuisine,no,مشروب حليب بالتمر,لبن بالتمر يمني,صورة لكوب زجاجي مملوء بمشروب اللبن بالتمر اليمني، ذي القوام السميك المائل للبياض,هل هذا الطبق لبن بالتمر يمني؟,لا,نعم,yes,0,,,1,4.64,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:29.041315+00:00
cuisine_cuisine_of_the_united_arab_emirates_05__no,cuisine_cuisine_of_the_united_arab_emirates_05,Cuisine_of_the_United_Arab_Emirates_05.jpg,cuisine,no,هريس إماراتي,مفركة يمنية,صورة مقربة لوعاء بحافة برتقالية يحتوي على مفركة يمنية بقوام سميك مضروب يميل للتم,هل هذا الطبق مفركة يمنية؟,لا,لا,no,1,,,1,4.61,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:29.042489+00:00
cuisine_cuisine_of_the_united_arab_emirates_01__no,cuisine_cuisine_of_the_united_arab_emirates_01,Cuisine_of_the_United_Arab_Emirates_01.JPG,cuisine,no,هريس إماراتي,جريش سعودي,صورة من الأعلى لطبق دائري بحافة زرقاء مزخرفة، يحتوي على جريش سعودي خشن القوام مط,هل هذا الطبق جريش سعودي؟,لا,نعم,yes,0,,,1,4.64,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:29.043082+00:00
cuisine_cuisine_of_yemen_03__yes,cuisine_cuisine_of_yemen_03,Cuisine_of_Yemen_03.png,cuisine,yes,بنت الصحن,كنافة بالعسل,صورة مقربة لقطعة مثلثة من كنافة بعروق الشعرية المقرمشة، مغطاة بشراب عسل لامع، عل,هل هذا الطبق بنت الصحن؟,نعم,لا,no,0,,,1,4.04,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:29.043449+00:00
cuisine_cuisine_of_yemen_03__no,cuisine_cuisine_of_yemen_03,Cuisine_of_Yemen_03.png,cuisine,no,بنت الصحن,كنافة بالعسل,صورة مقربة لقطعة مثلثة من كنافة بعروق الشعرية المقرمشة، مغطاة بشراب عسل لامع، عل,هل هذا الطبق كنافة بالعسل؟,لا,لا,no,1,,,1,4.06,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:29.074079+00:00
cuisine_levantine_cuisine_11__no,cuisine_levantine_cuisine_11,Levantine_cuisine_11.JPG,cuisine,no,كبة مقلية بصلصة بيضاء,سمبوسة لحم مقلية,صورة لقطعتين من سمبوسة اللحم المقلية بيضاوية الشكل وبلون بني ذهبي، بجانبهما شرائ,هل هذا الطبق سمبوسة لحم مقلية؟,لا,نعم,yes,0,,,1,1.8,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:29.140798+00:00
cuisine_cuisine_of_saudi_arabia_11__yes,cuisine_cuisine_of_saudi_arabia_11,Cuisine_of_Saudi_Arabia_11.jpg,cuisine,yes,أقراص فول مقلية بقالب الوافل,فلافل مقلية بقالب الوافل,صورة لعدة أقراص فلافل بنية اللون مقلية بقالب الوافل ذات نقشة شبكية متقاطعة، مكدس,هل هذا الطبق أقراص فول مقلية بقالب الوافل؟,نعم,لا,no,0,,,1,5.12,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:29.518828+00:00
cuisine_levantine_cuisine_02__no,cuisine_levantine_cuisine_02,Levantine_cuisine_02.jpg,cuisine,no,عوامة,لقيمات خليجية,صورة تُظهر طبقًا من اللقيمات الخليجية الذهبية المقرمشة، وهي كرات العجين المقلية ,هل هذا الطبق لقيمات خليجية؟,لا,نعم,yes,0,,,1,3.34,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:29.519321+00:00
cuisine_levantine_cuisine_01__yes,cuisine_levantine_cuisine_01,Levantine_cuisine_01.jpg,cuisine,yes,حمص بالطحينة,حمص بالفول,صورة مقربة لطبق أسود يحتوي على معجون حمص بالفول كريمي القوام يميل للون البني الف,هل هذا الطبق حمص بالطحينة؟,نعم,لا,no,0,,,1,5.12,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:30.129537+00:00
cuisine_cuisine_of_saudi_arabia_14__yes,cuisine_cuisine_of_saudi_arabia_14,Cuisine_of_Saudi_Arabia_14.JPG,cuisine,yes,مشروب حليب بالتمر,لبن بالتمر يمني,صورة لكوب زجاجي مملوء بمشروب اللبن بالتمر اليمني، ذي القوام السميك المائل للبياض,هل هذا الطبق مشروب حليب بالتمر؟,نعم,نعم,yes,1,,,1,5.73,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:30.130384+00:00
cuisine_cuisine_of_the_united_arab_emirates_05__yes,cuisine_cuisine_of_the_united_arab_emirates_05,Cuisine_of_the_United_Arab_Emirates_05.jpg,cuisine,yes,هريس إماراتي,مفركة يمنية,صورة مقربة لوعاء بحافة برتقالية يحتوي على مفركة يمنية بقوام سميك مضروب يميل للتم,هل هذا الطبق هريس إماراتي؟,نعم,لا,no,0,,,1,5.72,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:30.135593+00:00
cuisine_levantine_cuisine_11__yes,cuisine_levantine_cuisine_11,Levantine_cuisine_11.JPG,cuisine,yes,كبة مقلية بصلصة بيضاء,سمبوسة لحم مقلية,صورة لقطعتين من سمبوسة اللحم المقلية بيضاوية الشكل وبلون بني ذهبي، بجانبهما شرائ,هل هذا الطبق كبة مقلية بصلصة بيضاء؟,نعم,لا,no,0,,,1,4.52,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:30.709282+00:00
cuisine_levantine_cuisine_04__no,cuisine_levantine_cuisine_04,Levantine_cuisine_04.jpg,cuisine,no,مهلبية بالفستق وماء الورد,أشطة بالعسل,صورة لست كؤوس زجاجية صغيرة تحتوي على أشطة بيضاء كريمية القوام مغطاة بطبقة رقيقة ,هل هذا الطبق أشطة بالعسل؟,لا,نعم,yes,0,,,1,4.53,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:30.710555+00:00
script_diwani_6_489__yes,script_diwani_6_489,Diwani_6_489.jpg,script,yes,خط ديواني,خط الثلث,صورة للوحة جدارية بخط الثلث الذهبي على خلفية داكنة، بحروف طويلة شاهقة منفصلة بوض,هل هذا الخط خط ديواني؟,نعم,لا,no,0,,,1,2.3,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:30.712808+00:00
cuisine_levantine_cuisine_12__no,cuisine_levantine_cuisine_12,Levantine_cuisine_12.jpg,cuisine,no,مفروكة (مدلوكة شامية),نمورة بالقشطة,صورة لقطعة نمورة بنية فاتحة اللون ذات قوام حبيبي كثيف من السميد، يظهر بداخلها حش,هل هذا الطبق نمورة بالقشطة؟,لا,نعم,yes,0,,,1,4.25,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:31.601782+00:00
script_naskh_3_182__yes,script_naskh_3_182,Naskh_3_182.jpg,script,yes,خط النسخ,خط الرقعة,صورة لصفحة كتاب مطبوعة بخط الرقعة، بحروف صغيرة مدمجة وخطوط مختصرة مرتبة في أسطر ,هل هذا الخط خط النسخ؟,نعم,لا,no,0,,,1,2.56,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:31.602171+00:00
cuisine_levantine_cuisine_04__yes,cuisine_levantine_cuisine_04,Levantine_cuisine_04.jpg,cuisine,yes,مهلبية بالفستق وماء الورد,أشطة بالعسل,صورة لست كؤوس زجاجية صغيرة تحتوي على أشطة بيضاء كريمية القوام مغطاة بطبقة رقيقة ,هل هذا الطبق مهلبية بالفستق وماء الورد؟,نعم,نعم,yes,1,,,1,5.42,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:31.607738+00:00
script_naskh_naskh13__no,script_naskh_naskh13,Naskh_naskh13.jpg,script,no,خط النسخ,خط الرقعة,صورة لبطاقة أو لافتة مكتوبة بخط الرقعة، بحروف صغيرة مدمجة وخطوط مختصرة غير مزخرف,هل هذا الخط خط الرقعة؟,لا,نعم,yes,0,,,1,3.26,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:32.776827+00:00
script_diwani_6_655__no,script_diwani_6_655,Diwani_6_655.jpg,script,no,خط ديواني,خط الثلث,صورة لعبارة عربية مكتوبة بحبر أسود على ورق فاتح بخط الثلث، بحروف طويلة شاهقة منف,هل هذا الخط خط الثلث؟,لا,نعم,yes,0,,,1,3.74,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:32.778001+00:00
script_naskh_6_360__yes,script_naskh_6_360,Naskh_6_360.jpg,script,yes,خط النسخ,خط الرقعة,صورة لنص عربي بخط الرقعة متوسط الحجم مكتوب على لافتة أو ملصق، بحروف مدمجة صغيرة ,هل هذا الخط خط النسخ؟,نعم,لا,no,0,,,1,3.71,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:32.779777+00:00
cuisine_levantine_cuisine_13__yes,cuisine_levantine_cuisine_13,Levantine_cuisine_13.jpg,cuisine,yes,مفروكة (مدلوكة شامية),بسبوسة محشوة بالقشطة,صورة لقطعة بسبوسة محشوة بالقشطة بشكل مربع أو معين مقطوع بانتظام بلون بني فاتح، م,هل هذا الطبق مفروكة (مدلوكة شامية)؟,نعم,لا,no,0,,,1,5.43,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:32.785680+00:00
script_diwani_6_267__yes,script_diwani_6_267,Diwani_6_267.jpg,script,yes,خط ديواني,خط الثلث,صورة للوحة جدارية بخط الثلث على خلفية رمادية فاتحة، بحروف طويلة شاهقة منفصلة بوض,هل هذا الخط خط ديواني؟,نعم,لا,no,0,,,1,5.24,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:33.650948+00:00
script_ruqah_ruq15__no,script_ruqah_ruq15,Ruqah_ruq15.jpg,script,no,خط الرقعة,خط النسخ,صورة لورقة مكتوب عليها نص عربي بخط النسخ الأسود، بحروف مستديرة متصلة بعناية وواض,هل هذا الخط خط النسخ؟,لا,لا,no,1,,,1,2.97,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:33.683435+00:00
script_diwani_7_845__no,script_diwani_7_845,Diwani_7_845.jpg,script,no,خط ديواني,خط الثلث,صورة لعبارة عربية منقوشة بخط الثلث على لوحة معدنية دائرية، بحروف طويلة شاهقة منف,هل هذا الخط خط الثلث؟,لا,لا,no,1,,,1,4.86,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:33.900056+00:00
objects_447019_pierced_globe__yes,objects_447019_pierced_globe,447019_Pierced_Globe.jpg,objects,yes,مبخرة كروية مثقوبة,قنديل نحاسي مثقوب,صورة لقنديل مسجد نحاسي مثقوب بزخارف هندسية ونباتية دقيقة، تحيط بجسمه الكروي أشرط,هل هذه القطعة مبخرة كروية مثقوبة؟,نعم,لا,no,0,,,1,6.37,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:33.902912+00:00
cuisine_levantine_cuisine_12__yes,cuisine_levantine_cuisine_12,Levantine_cuisine_12.jpg,cuisine,yes,مفروكة (مدلوكة شامية),نمورة بالقشطة,صورة لقطعة نمورة بنية فاتحة اللون ذات قوام حبيبي كثيف من السميد، يظهر بداخلها حش,هل هذا الطبق مفروكة (مدلوكة شامية)؟,نعم,لا,no,0,,,1,6.57,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:33.917030+00:00
script_diwani_6_535__no,script_diwani_6_535,Diwani_6_535.jpg,script,no,خط ديواني,خط الثلث,صورة لعبارة عربية منحوتة على لوح خشبي فاتح بخط الثلث، بحروف طويلة شاهقة منفصلة ب,هل هذا الخط خط الثلث؟,لا,لا,no,1,,,1,4.89,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:33.925411+00:00
cuisine_levantine_cuisine_02__yes,cuisine_levantine_cuisine_02,Levantine_cuisine_02.jpg,cuisine,yes,عوامة,لقيمات خليجية,صورة تُظهر طبقًا من اللقيمات الخليجية الذهبية المقرمشة، وهي كرات العجين المقلية ,هل هذا الطبق عوامة؟,نعم,لا,no,0,,,1,8.47,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:34.286985+00:00
script_naskh_naskh17__yes,script_naskh_naskh17,Naskh_naskh17.jpg,script,yes,خط النسخ,خط الرقعة,صورة لصفحة مخطوطة بخط الرقعة بحروف مدمجة سريعة الكتابة، محاطة بحركات.,هل هذا الخط خط النسخ؟,نعم,لا,no,0,,,1,4.44,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:34.570353+00:00
cuisine_levantine_cuisine_13__no,cuisine_levantine_cuisine_13,Levantine_cuisine_13.jpg,cuisine,no,مفروكة (مدلوكة شامية),بسبوسة محشوة بالقشطة,صورة لقطعة بسبوسة محشوة بالقشطة بشكل مربع أو معين مقطوع بانتظام بلون بني فاتح، م,هل هذا الطبق بسبوسة محشوة بالقشطة؟,لا,نعم,yes,0,,,1,7.17,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:34.570655+00:00
script_diwani_6_489__no,script_diwani_6_489,Diwani_6_489.jpg,script,no,خط ديواني,خط الثلث,صورة للوحة جدارية بخط الثلث الذهبي على خلفية داكنة، بحروف طويلة شاهقة منفصلة بوض,هل هذا الخط خط الثلث؟,لا,لا,no,1,,,1,6.16,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:34.570827+00:00
script_diwani_7_845__yes,script_diwani_7_845,Diwani_7_845.jpg,script,yes,خط ديواني,خط الثلث,صورة لعبارة عربية منقوشة بخط الثلث على لوحة معدنية دائرية، بحروف طويلة شاهقة منف,هل هذا الخط خط ديواني؟,نعم,لا,no,0,,,1,5.53,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:34.571367+00:00
script_naskh_naskh18__yes,script_naskh_naskh18,Naskh_naskh18.jpg,script,yes,خط النسخ,خط الرقعة,صورة لمخطوطة قديمة بخط الرقعة على ورق مزخرف بإطار ذهبي ونباتي، بحروف صغيرة مدمجة,هل هذا الخط خط النسخ؟,نعم,لا,no,0,,,1,4.44,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:34.571510+00:00
objects_447019_pierced_globe__no,objects_447019_pierced_globe,447019_Pierced_Globe.jpg,objects,no,مبخرة كروية مثقوبة,قنديل نحاسي مثقوب,صورة لقنديل مسجد نحاسي مثقوب بزخارف هندسية ونباتية دقيقة، تحيط بجسمه الكروي أشرط,هل هذه القطعة قنديل نحاسي مثقوب؟,لا,نعم,yes,0,,,1,6.17,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:34.583793+00:00
script_naskh_naskh17__no,script_naskh_naskh17,Naskh_naskh17.jpg,script,no,خط النسخ,خط الرقعة,صورة لصفحة مخطوطة بخط الرقعة بحروف مدمجة سريعة الكتابة، محاطة بحركات.,هل هذا الخط خط الرقعة؟,لا,نعم,yes,0,,,1,4.45,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:34.585027+00:00
script_diwani_6_535__yes,script_diwani_6_535,Diwani_6_535.jpg,script,yes,خط ديواني,خط الثلث,صورة لعبارة عربية منحوتة على لوح خشبي فاتح بخط الثلث، بحروف طويلة شاهقة منفصلة ب,هل هذا الخط خط ديواني؟,نعم,لا,no,0,,,1,6.84,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:35.249242+00:00
script_diwani_6_655__yes,script_diwani_6_655,Diwani_6_655.jpg,script,yes,خط ديواني,خط الثلث,صورة لعبارة عربية مكتوبة بحبر أسود على ورق فاتح بخط الثلث، بحروف طويلة شاهقة منف,هل هذا الخط خط ديواني؟,نعم,لا,no,0,,,1,6.22,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:35.255951+00:00
script_ruqah_ruq17__yes,script_ruqah_ruq17,Ruqah_ruq17.jpg,script,yes,خط الرقعة,خط النسخ,صورة للوحة بيضاء مكتوب عليها نص عربي بخط النسخ بقلم ماركر أسود، بحروف مستديرة مت,هل هذا الخط خط الرقعة؟,نعم,لا,no,0,,,1,3.65,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:35.256223+00:00
script_ruqah_ruq16__yes,script_ruqah_ruq16,Ruqah_ruq16.jpg,script,yes,خط الرقعة,خط النسخ,صورة لبطاقة صغيرة مكتوب عليها نص عربي بخط النسخ، بحروف مستديرة متصلة وواضحة تجلس,هل هذا الخط خط الرقعة؟,نعم,لا,no,0,,,1,3.65,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:35.256534+00:00
script_naskh_3_182__no,script_naskh_3_182,Naskh_3_182.jpg,script,no,خط النسخ,خط الرقعة,صورة لصفحة كتاب مطبوعة بخط الرقعة، بحروف صغيرة مدمجة وخطوط مختصرة مرتبة في أسطر ,هل هذا الخط خط الرقعة؟,لا,لا,no,1,,,1,6.21,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:35.256685+00:00
script_diwani_6_267__no,script_diwani_6_267,Diwani_6_267.jpg,script,no,خط ديواني,خط الثلث,صورة للوحة جدارية بخط الثلث على خلفية رمادية فاتحة، بحروف طويلة شاهقة منفصلة بوض,هل هذا الخط خط الثلث؟,لا,لا,no,1,,,1,8.1,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:36.515719+00:00
script_ruqah_ruq21__no,script_ruqah_ruq21,Ruqah_ruq21.jpg,script,no,خط الرقعة,خط النسخ,صورة لملصق صغير مكتوب عليه نص عربي بخط النسخ، بحروف مستديرة متصلة وواضحة تجلس عل,هل هذا الخط خط النسخ؟,لا,نعم,yes,0,,,1,3.74,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:36.516888+00:00
script_ruqah_ruq17__no,script_ruqah_ruq17,Ruqah_ruq17.jpg,script,no,خط الرقعة,خط النسخ,صورة للوحة بيضاء مكتوب عليها نص عربي بخط النسخ بقلم ماركر أسود، بحروف مستديرة مت,هل هذا الخط خط النسخ؟,لا,نعم,yes,0,,,1,3.79,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:36.563967+00:00
script_naskh_naskh13__yes,script_naskh_naskh13,Naskh_naskh13.jpg,script,yes,خط النسخ,خط الرقعة,صورة لبطاقة أو لافتة مكتوبة بخط الرقعة، بحروف صغيرة مدمجة وخطوط مختصرة غير مزخرف,هل هذا الخط خط النسخ؟,نعم,لا,no,0,,,1,8.31,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:37.824193+00:00
cuisine_cuisine_of_jordan_05__no,cuisine_cuisine_of_jordan_05,Cuisine_of_Jordan_05.jpg,cuisine,no,دلة قهوة بدوية على نار الحطب,إبريق شاي بدوي,صورة لإبريق شاي بدوي أسود ذي مقبض جانبي وغطاء علوي وفوهة صب طويلة، موضوع فوق كوم,هل هذا الطبق إبريق شاي بدوي؟,لا,نعم,yes,0,,,1,15.25,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:38.380842+00:00
script_ruqah_ruq15__yes,script_ruqah_ruq15,Ruqah_ruq15.jpg,script,yes,خط الرقعة,خط النسخ,صورة لورقة مكتوب عليها نص عربي بخط النسخ الأسود، بحروف مستديرة متصلة بعناية وواض,هل هذا الخط خط الرقعة؟,نعم,لا,no,0,,,1,8.14,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:38.850070+00:00
script_thuluth_6_569__no,script_thuluth_6_569,Thuluth_6_569.jpg,script,no,خط الثلث,خط ديواني,صورة للوحة فنية بخط ديواني ذهبي كبير الحجم على خلفية داكنة، بحروف مستديرة متشابك,هل هذا الخط خط ديواني؟,لا,لا,no,1,,,1,4.28,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:38.853088+00:00
script_naskh_naskh18__no,script_naskh_naskh18,Naskh_naskh18.jpg,script,no,خط النسخ,خط الرقعة,صورة لمخطوطة قديمة بخط الرقعة على ورق مزخرف بإطار ذهبي ونباتي، بحروف صغيرة مدمجة,هل هذا الخط خط الرقعة؟,لا,لا,no,1,,,1,8.15,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:38.855507+00:00
script_thuluth_2_160__no,script_thuluth_2_160,Thuluth_2_160.jpg,script,no,خط الثلث,خط ديواني,صورة للوحة فنية بخط ديواني أخضر داكن كبير الحجم، بحروف مستديرة متشابكة بكثافة دو,هل هذا الخط خط ديواني؟,لا,لا,no,1,,,1,4.96,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:38.858290+00:00
script_ruqah_ruq4__no,script_ruqah_ruq4,Ruqah_ruq4.jpg,script,no,خط الرقعة,خط النسخ,صورة لورقة بيضاء مكتوب عليها نص عربي بخط النسخ، بحروف مستديرة متصلة وواضحة تجلس ,هل هذا الخط خط النسخ؟,لا,لا,no,1,,,1,5.21,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:38.859713+00:00
script_thuluth_6_569__yes,script_thuluth_6_569,Thuluth_6_569.jpg,script,yes,خط الثلث,خط ديواني,صورة للوحة فنية بخط ديواني ذهبي كبير الحجم على خلفية داكنة، بحروف مستديرة متشابك,هل هذا الخط خط الثلث؟,نعم,لا,no,0,,,1,4.77,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:39.341688+00:00
script_thuluth_4_399__no,script_thuluth_4_399,Thuluth_4_399.jpg,script,no,خط الثلث,خط ديواني,صورة للوحة معدنية منحوتة بخط ديواني بارز الحروف، بحروف مستديرة متشابكة بكثافة تم,هل هذا الخط خط ديواني؟,لا,نعم,yes,0,,,1,5.06,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:39.345094+00:00
script_ruqah_ruq4__yes,script_ruqah_ruq4,Ruqah_ruq4.jpg,script,yes,خط الرقعة,خط النسخ,صورة لورقة بيضاء مكتوب عليها نص عربي بخط النسخ، بحروف مستديرة متصلة وواضحة تجلس ,هل هذا الخط خط الرقعة؟,نعم,لا,no,0,,,1,6.56,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:39.347400+00:00
script_ruqah_ruq21__yes,script_ruqah_ruq21,Ruqah_ruq21.jpg,script,yes,خط الرقعة,خط النسخ,صورة لملصق صغير مكتوب عليه نص عربي بخط النسخ، بحروف مستديرة متصلة وواضحة تجلس عل,هل هذا الخط خط الرقعة؟,نعم,لا,no,0,,,1,6.58,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:39.357371+00:00
script_thuluth_2_176__yes,script_thuluth_2_176,Thuluth_2_176.jpg,script,yes,خط الثلث,خط ديواني,صورة للوحة فنية بخط ديواني بنفسجي كبير الحجم على خلفية بيضاء، بحروف مستديرة متشا,هل هذا الخط خط الثلث؟,نعم,لا,no,0,,,1,6.1,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:40.006079+00:00
script_thuluth_2_160__yes,script_thuluth_2_160,Thuluth_2_160.jpg,script,yes,خط الثلث,خط ديواني,صورة للوحة فنية بخط ديواني أخضر داكن كبير الحجم، بحروف مستديرة متشابكة بكثافة دو,هل هذا الخط خط الثلث؟,نعم,لا,no,0,,,1,6.33,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:40.009206+00:00
script_thuluth_5_169__yes,script_thuluth_5_169,Thuluth_5_169.jpg,script,yes,خط الثلث,خط ديواني,صورة لمخطوطة مذهبة بخط ديواني أسود بارز في وسط الصفحة، بحروف مستديرة متشابكة بكث,هل هذا الخط خط الثلث؟,نعم,لا,no,0,,,1,5.62,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:40.188347+00:00
script_thuluth_2_176__no,script_thuluth_2_176,Thuluth_2_176.jpg,script,no,خط الثلث,خط ديواني,صورة للوحة فنية بخط ديواني بنفسجي كبير الحجم على خلفية بيضاء، بحروف مستديرة متشا,هل هذا الخط خط ديواني؟,لا,نعم,yes,0,,,1,6.27,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:40.190285+00:00
script_thuluth_4_399__yes,script_thuluth_4_399,Thuluth_4_399.jpg,script,yes,خط الثلث,خط ديواني,صورة للوحة معدنية منحوتة بخط ديواني بارز الحروف، بحروف مستديرة متشابكة بكثافة تم,هل هذا الخط خط الثلث؟,نعم,لا,no,0,,,1,6.27,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:40.193303+00:00
script_thuluth_5_169__no,script_thuluth_5_169,Thuluth_5_169.jpg,script,no,خط الثلث,خط ديواني,صورة لمخطوطة مذهبة بخط ديواني أسود بارز في وسط الصفحة، بحروف مستديرة متشابكة بكث,هل هذا الخط خط ديواني؟,لا,لا,no,1,,,1,6.02,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:40.589853+00:00
script_naskh_6_360__no,script_naskh_6_360,Naskh_6_360.jpg,script,no,خط النسخ,خط الرقعة,صورة لنص عربي بخط الرقعة متوسط الحجم مكتوب على لافتة أو ملصق، بحروف مدمجة صغيرة ,هل هذا الخط خط الرقعة؟,لا,نعم,yes,0,,,1,11.88,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:41.020704+00:00
script_ruqah_ruq16__no,script_ruqah_ruq16,Ruqah_ruq16.jpg,script,no,خط الرقعة,خط النسخ,صورة لبطاقة صغيرة مكتوب عليها نص عربي بخط النسخ، بحروف مستديرة متصلة وواضحة تجلس,هل هذا الخط خط النسخ؟,لا,نعم,yes,0,,,1,9.45,qwen/qwen2.5-vl-72b-instruct,openrouter,1,1,0,2026-08-28T09:00:41.054972+00:00
