image_id,filename,local_path,sha256,category,ground_truth_subject,subject,country,,source,source_dataset,matched_by,hitem,hitem_clip_score,gt_status,source_folder,caption_base
image_179A;image_179B,food_039.png,"Mahyoub(200""CAMAL, wikimedia"")/food_039.png",ef875389ad3a8da7ec32312aa0ae4a4958164a035996501feb14f3e7bfe36774,cuisine,kunafa,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,قطعة كنافة دائرية ناعمة القوام بلون أصفر ذهبي منتظم السطح، تتوسطها كومة صغيرة من الفستق الأخضر المطحون في المركز تمامًا. تستقر القطعة على طبق زجاجي شفاف.
image_180A;image_180B,food_040.jpg,"Mahyoub(200""CAMAL, wikimedia"")/food_040.jpg",16e50b76a87050136ecf851d4fb8099c915c38ac646c8fda2fcec9833efafceb,cuisine,tabbouleh,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,وعاء أبيض يحمل تبولة كثيفة من الأعشاب المفرومة ناعمًا والبرغل، تتناثر فوقها مكعبات طماطم حمراء صغيرة، وتزينها شريحتا ليمون مقطوعتان بجانب بعضهما. يظهر قماش بيج في الزاوية العلوية اليسرى، وغصن بقدونس في اليمنى، وورقة خس في الزاوية السفلية اليسرى.
image_181A;image_181B,food_040.png,"Mahyoub(200""CAMAL, wikimedia"")/food_040.png",b287840d250e75b24df6d829773b814920be3859e8fef16ce1acd8f06be2145f,objects,cooking pot,,Bahrain,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,قِدر معدني كبير يتصاعد منه بخار كثيف، يحرّك فيه رجل بقبعة سوداء محتوى القِدر بأداة طويلة ذات مقبض. تظهر خلفه أقدار أخرى مشابهة ورجال يعملون داخل مطبخ صناعي بسقف معدني وأضواء معلّقة.
image_182A;image_182B,food_041.jpg,"Mahyoub(200""CAMAL, wikimedia"")/food_041.jpg",55b34c3ad7ff546d3806bb53d6cb9d9fd7cbadcfbea1c3f469aff8075e46f02c,cuisine,halawet_el_jibn,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,قطع حلاوة الجبن البيضاء مستطيلة الشكل مرصوصة فوق طبق فضي مزخرف بنقش دائري، تعلوها رشة من الفستق الأخضر المطحون وقطع صغيرة من مربى أحمر قرمزي. يظهر كوب زجاجي صغير بحافة ذهبية خلف الطبق، فوق سطح خشبي داكن.
image_183A;image_183B,food_041.png,"Mahyoub(200""CAMAL, wikimedia"")/food_041.png",affc5c9dbd001e91bcc5f5fc873da32a72a294ec1417db99df68b423808235e9,cuisine,Kibda,,Sudan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,كبدة مقلية بقطع داكنة اللون تميل للأحمر القرمزي، مرصوصة داخل وعاء معدني مقعّر، تزينها أوراق كزبرة خضراء وكتلة بيضاء كريمية. يظهر إلى يسارها طبق أبيض بحافة مضلّعة يحمل صلصة برتقالية، فوق قماش أزرق.
image_184A;image_184B,food_042(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_042(1).png",136deb374dd0d98b33872b79071dc81811557628f49183d010f3af29835ff447,cuisine,dolma,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,لفافات ورق عنب مكدّسة بشكل مائل فوق بعضها، تُغرَز في بعضها ثلاث أو أربع شوكات صغيرة بمقابض زجاجية شفافة بزاوية مائلة. يستقر الكوم على سطح أبيض مبلّط بنقشة معينات متكررة.
image_185A;image_185B,food_042.png,"Mahyoub(200""CAMAL, wikimedia"")/food_042.png",e51aaf82d51cb47edcf97d05e2560b42aa653478b764a034d58f90c984cb9dcb,cuisine,omani_halwa,,Oman,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,ai_suggested,mixed200,حلوى عمانية بلون برتقالي ذهبي، يعلوها لوز مقشور وشرائح فستق أخضر وخيوط زعفران حمراء متناثرة. يد ترفع غطاء فضيًا مقببًا عن الصينية الدائرية التي تستقر فيها.
image_186A;image_186B,food_043.jpg,"Mahyoub(200""CAMAL, wikimedia"")/food_043.jpg",8229d6b1fb9b45bf893afa492eb095c72cf461a2cb99ad902d8f3d0fcc32c450,cuisine,manakish,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,أقراص مناقيش متراكبة فوق بعضها بإحكام، بعضها مغطى بطبقة داكنة من الزعتر والسمسم، وبعضها الآخر بجبن أبيض ذائب. تملأ الأقراص معظم الإطار، ويظهر سطح خشبي عند الحافة السفلية اليمنى.
image_187A;image_187B,food_043.png,"Mahyoub(200""CAMAL, wikimedia"")/food_043.png",87ab94304bcc6a29853b38d7c6ebb55eef82f094df0895518d5c8b2d6cf35b36,cuisine,fattoush,,Jordan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,ai_suggested,mixed200,سلطة فتوش مكوّنة من خضار مفرومة ناعمًا: طماطم حمراء وخيار أخضر وبصل أبيض وبقدونس، ممزوجة بقطع خبز محمّص مقرمشة ذهبية اللون. تتكوم السلطة فوق طبق أبيض مربّع فوق طاولة خشبية بنية.
image_188A;image_188B,food_044(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_044(1).png",cc6e501a7f1b3fb376334b7d69cae6d9d611ed34cad831c8ff80b651e9f67d6c,cuisine,harees,,Saudi_Arabia,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,ai_suggested,mixed200,هريس بقوام سائل كريمي شاحب اللون في وعاء أبيض بنقشة أزهار وردية، يستقر على صحن مطابق النقش. بجانبه صحن صغير يحمل قطع فاكهة مغطاة بشراب عنبري اللون، وملعقة معدنية إلى يمينه، فوق مفرش مطرز.
image_189A;image_189B,food_044.png,"Mahyoub(200""CAMAL, wikimedia"")/food_044.png",c0bb73a9698f5bd62cb1df1f779bc841a992b6f521cc3f15bd7738ffcfd7f1ef,cuisine,falafel,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,أقراص فلافل مسطحة الشكل مرصوصة فوق أوراق خس مموّجة الحواف، تتخللها شرائح فجل أحمر دائرية. يستقر الطبق على سطح خشبي بني، ويظهر قماش أبيض في الزاوية العلوية اليسرى.
image_190A;image_190B,food_045(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_045(1).png",cf3e55e3f88295ed0d75cb405bbde3c8e59658026505d0eb23f49d192c619f79,cuisine,Ka'ak Asfar,,Jordan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,كعك أصفر دائري بسطح لامع مرشوش بحبة سوداء متناثرة بكثافة، وخطوط بنية داكنة تتخلل العجينة الذهبية. يستقر الكعك فوق طبق أبيض بحافة منقوشة برسومات فراولة حمراء وأوراق خضراء.
image_191A;image_191B,food_045.png,"Mahyoub(200""CAMAL, wikimedia"")/food_045.png",da0a3311f7e732cb4b018141eeaa23ffb11d5975bb6bb62bded204af7fc704a5,cuisine,mahshi,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,طبق دائري يجمع خضارًا محشية متنوعة: لفافات ورق عنب داكنة، وقرون كوسا أو باذنجان خضراء وأرجوانية اللون، وحبة فلفل أحمر واحدة، مرصوصة معًا بكثافة. يستقر الطبق فوق قماش أحمر منقوش بأزهار داكنة.
image_192A;image_192B,food_046(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_046(1).png",877fa3bf632d505d475c46a082f9943088f65b0418f00e73a7b18f7e5b5d83d6,cuisine,katayef,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,قطع قطايف مطوية على شكل هلال ومغلقة الأطراف، بلون بني ذهبي، إحداها مقطوعة تكشف حشوة من الجوز المطحون بداخلها. تستقر القطع فوق سطح مخطط بلونين برتقالي وأبيض.
image_193A;image_193B,food_046.png,"Mahyoub(200""CAMAL, wikimedia"")/food_046.png",cd59a7749da3adf275daab745f68b542b3b41ec0b863b2296952664ccfd122ee,cuisine,shish_tawook,,Jordan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,ai_suggested,mixed200,قطع شيش طاووق برتقالية اللون مغطاة بتتبيلة حمراء فاتحة، مثبَّتة على أسياخ معدنية طويلة داخل صينية معدنية. تظهر حبة طماطم في الزاوية العلوية اليمنى، وحاوية برتقالية اللون إلى اليسار.
image_194A;image_194B,food_047.jpg,"Mahyoub(200""CAMAL, wikimedia"")/food_047.jpg",7f924c49ab7cabbaa3c3b1fd84ab72d665a37b98db02504e0aa2e3aa68c9f56d,cuisine,Bulgur Salad,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,manual_done,mixed200,سلطة برغل محمر اللون مغطاة بقطع جبن أبيض مفتت وأعشاب خضراء مفرومة، بجانبها شريحتا ليمون أصفر. يظهر طبق مزخرف بنقشة أوراق خضراء وبصل أرجواني في الخلفية، وشوكة معدنية.
image_195A;image_195B,food_047.png,"Mahyoub(200""CAMAL, wikimedia"")/food_047.png",82a936f62666ca2ada60309ee1e0f32dfb5cca006c45320d2fcef907aebf4800,cuisine,mansaf,,Jordan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,ai_suggested,mixed200,طبق منسف بأرز أصفر بيضاوي الشكل يعلوه قطع لحم مع شرائح لوز محمّص وأعشاب خضراء مفرومة. أمام الطبق مباشرة وعاء أبيض دائري يحوي حساءً كريمي اللون فاتحًا. يستقر المشهد فوق مفرش قماشي أزرق منقوش بالزهور.
image_196A;image_196B,food_048(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_048(1).png",33ef65068aa70e987147a6691fe0f76dd6e52c8fa6cc0b95430ac6b8be52dce7,cuisine,falafel,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,أقراص فلافل مسطحة بقشرة بنية داكنة موزعة فوق طبق أبيض مبطّن بأوراق خس، تتوسطها شرائح فجل أحمر. يستقر الطبق فوق سطح خشبي.
image_197A;image_197B,food_048.png,"Mahyoub(200""CAMAL, wikimedia"")/food_048.png",5f254b9fad2c28c063c33e6bbd4fbdfb1b9555ff2e58a05117e545c00e472726,cuisine,Kubbanah,,Yemen,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,رغيف كبانة دائري بسطح علوي مقسّم إلى فقاعات متلاصقة بلون بني ذهبي، تعلوه قشرة محمّرة داكنة عند الحواف. قُطعت منه شريحة تكشف عجينة بيضاء إسفنجية القوام من الداخل. يستقر الرغيف على طبق معدني، بجانب وعاء معدني دائري يحوي قطعة صغيرة مثبَّتة بعود أحمر.
image_198A;image_198B,food_049(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_049(1).png",128ac72821e3735835898f26ebd3e6b22b2443907742b141d01a848fc3442b8d,cuisine,dolma,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,لفافات ورق عنب خضراء داكنة مختلطة بخضروات محشوة أخرى بدرجات لونية بين الأخضر الفاتح والأحمر، مرصوصة معًا فوق طبق أبيض بيضاوي. تظهر أطباق إضافية في الخلفية العلوية.
image_199A;image_199B,food_049.png,"Mahyoub(200""CAMAL, wikimedia"")/food_049.png",01b1f6f51f9a46ed4f52af42494c2584aeb5a2365c985eebae6125ac9b6d41ef,cuisine,fattoush,,Jordan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,ai_suggested,mixed200,سلطة فتوش في وعاء زجاجي، تجمع خضارًا مفرومة من طماطم وخيار وبصل مع أعشاب خضراء وفيرة من نعناع وبقدونس، وقطع خبز محمّص بنية ذهبية متناثرة بينها. يظهر مفرش ملوّن في الخلفية.
image_200A;image_200B,food_050(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_050(1).png",f19d89a2eabae3d0e9cc9f72d309e8fd04ed36c94047464f49049dca5e46fdf1,cuisine,galayet_bandora,,Jordan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,ai_suggested,mixed200,قلاية بندورة تُطهى داخل مقلاة سوداء مسطحة بمقبضين خشبيين، تعلوها فقاعات وبخار من صلصة الطماطم الحمراء المطبوخة مع قطع فلفل أخضر. تستقر المقلاة فوق حلقة من الحجارة الصحراوية تشتعل تحتها نار مباشرة بجذوع خشبية.
image_201A;image_201B,food_050.png,"Mahyoub(200""CAMAL, wikimedia"")/food_050.png",8c78f72ea1536c5156ca2f21e36f05fa0166e86d8eb7ec2e5adbe77f234ecdb4,cuisine,kebab,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,أربع قطع كباب أسطوانية بنية اللون مصفوفة فوق طبق أخضر، بجانبها شريحة طماطم وحلقات بصل أبيض وورقة نعناع. يظهر وعاء صلصة صغير في الزاوية العلوية اليسرى.
image_202A;image_202B,food_051.jpg,"Mahyoub(200""CAMAL, wikimedia"")/food_051.jpg",7cb16892d409d86bb48fd29b7f11df7cc51373587ddac66c42f788b43b0e27a1,cuisine,musakhan,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,مسخن يتكون من طبقتين متراكبتين من الخبز المسطح المغطى ببصل محمّر داكن مع بهار السماق، تعلوه قطع دجاج محمّرة مرشوشة بمسحوق أحمر وأوراق بقدونس وشرائح لوز مقشور متناثرة بكثافة. يستقر الطبق فوق سطح رخامي أسود، وخلفه إناء خزفي على شكل بومة صغيرة.
image_203A;image_203B,food_051.png,"Mahyoub(200""CAMAL, wikimedia"")/food_051.png",46911d4d5b3c88fdf3787be3354bd9973be609ad3f12611285bab772fd8f7583,cuisine,Shayya,,Sudan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,شية، قطع لحم مشوية بلون بني محمّر داكن، مصفوفة داخل صينية معدنية فوق طبقة من الفحم المشتعل الذي يظهر توهجه البرتقالي من تحتها وحوافها.
image_204A;image_204B,food_052(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_052(1).png",bfd2f47ab5bbce268e4521855b5b9ec7a3acb1493df31136090a44c9b1e6be2e,cuisine,falafel,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,فلافل بشكل حلقي مغطاة بحبات سمسم بيضاء مصفوفة فوق أعشاب خضراء، بجانبها شرائح طماطم حمراء وشرائح مخلل وردي اللون. يظهر خبز في الزاوية العلوية اليسرى، ووعاء أبيض به صلصة ورشة بهار أحمر إلى يسار الفلافل.
image_205A;image_205B,food_052.png,"Mahyoub(200""CAMAL, wikimedia"")/food_052.png",261fe9ed0e6e908691d96adf14dfb42273bd2d6645f0f3c1ebe94cd7078df6a7,cuisine,machboos,,Bahrain,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,ai_suggested,mixed200,طبق مجبوس أبيض دائري يحمل أرزًا تتوزع عليه أرباع دجاج محمّرة بترتيب دائري، تتخللها أنصاف بيض مسلوق وشرائح طماطم وفلفل أخضر حاد ولوز مقشور. يستقر الطبق فوق قماش أخضر داكن لامع، وإلى يساره قطعة زينة ذهبية صغيرة، وإلى يمينه طبق دائري صغير عليه رسم للكعبة المشرفة ومئذنتين.
image_206A;image_206B,food_053(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_053(1).png",79cb6f12e43d845e64157a3e589af18c10ffd41edfa460235e1fa5d64a2b1338,cuisine,lahm_bi_ajin,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,ثلاثة أقراص لحم بعجين مكدّسة بشكل متدرج، مغطاة بطبقة لحم مفروم بني محمّر مرشوشة بحبات صنوبر. إلى يمينها طبق صغير من الخيار والطماطم المقطعة، وخلفها وعاء أبيض بصلصة كريمية مزينة بزيت زيتون وأعشاب.
image_207A;image_207B,food_053.png,"Mahyoub(200""CAMAL, wikimedia"")/food_053.png",54765a87a73515112961baa9173453c51b96315c7ee56163dcdb0f6cbb29b79e,objects,Kashna,,Bahrain,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,وعاء معدني دائري كبير يحوي مادة داكنة بنية محمرّة ذات قوام متفتت يشبه الرقائق أو الأعشاب المجففة، تملأ معظم مساحته، ويُرى من الأعلى. تصب يد من الزاوية العلوية اليسرى تيارًا رفيعًا من سائل ذهبي اللون فوق المادة، بينما يظهر في الركن السفلي الأيسر جزء أفتح لونًا لم يُخلط بعد. حواف الوعاء المعدنية اللامعة تحيط بالمشهد.
image_208A;image_208B,food_054(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_054(1).png",6fbeb25a638cfb6b9a76861f6d44eff8575e6bfadbc9a6fe4d9c5e4bd704c695,cuisine,Hummus Fatteh,,Jordan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,فتة حمص دائرية بقاعدة بيضاء، تعلوها حلقة من البصل المقلي المقرمش بلون بني ذهبي، ويتجمع زيت أصفر لامع في وسطها. يستقر الطبق فوق قماش بنفسجي داكن.
image_209A;image_209B,food_054.png,"Mahyoub(200""CAMAL, wikimedia"")/food_054.png",ddb8655e585119732c1a0c63b1d028135b052fa020b9a0c70a705405f349fc31,cuisine,katayef,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,ثلاث قطع قطايف مطوية على شكل هلال، مرشوشة بمسحوق فستق أخضر من الأعلى وحولها على طبق أبيض دائري. يستقر الطبق فوق سطح خشبي بني.
image_210A;image_210B,food_055(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_055(1).png",3dc93afa2e2912b730ee2f48f0b1178737ecdedfa83f7ded2b07568bf417d018,cuisine,sambusa,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,manual_done,mixed200,سمبوسة مثلثة الشكل ذهبية اللون مكدّسة فوق طبق مزخرف، تحيط بها أوراق نعناع طازجة وبصل أخضر مقطّع. يظهر وعاء صلصة خضراء في الزاوية العلوية اليمنى.
image_211A;image_211B,food_055.png,"Mahyoub(200""CAMAL, wikimedia"")/food_055.png",891178cc1f607dd96932b6f72e3c8a8bbafbe1aeea1ba646e083d142d4c2e9d8,objects,cooking pot,,Bahrain,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,قِدر نحاسي دائري كبير يحوي سائلًا بنيًا برتقاليًا، يحرّكه رجل بكنزة رمادية ووشاح أحمر وأبيض بعصا خشبية طويلة، ممسكًا بمغرفة معدنية في يده الأخرى. تتدلى خلفه ملابس تقليدية ملونة مطرزة بالذهبي، ويظهر رجلان آخران بلباس أبيض إلى يسار المشهد.
image_212A;image_212B,food_056(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_056(1).png",56d5b6d0b906fabef764a1469a2c376057f9aafcf25a5b42bfd2030c12dc067a,cuisine,shawarma,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,لفافة شاورما ملفوفة بخبز رقيق يظهر منها شرائح لحم بنية داخل الطية، موضوعة على طبق أبيض مربّع. إلى يسارها شرائح مخلل أصفر اللون، وخلفها كوب زجاجي صغير يحوي صلصة بيضاء.
image_213A;image_213B,food_056.png,"Mahyoub(200""CAMAL, wikimedia"")/food_056.png",b1a09d498616be0c8557a6af689dcb13f99a874922b7e461a27a7019261496f0,cuisine,tagine,,Oman,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,طاجين فخاري برتقالي اللون بغطاء مخروطي الشكل مغلق تمامًا، بسطح خزفي لامع خفيف اللمعان، يستقر فوق سطح مبلّط بلون وردي فاتح.
image_214A;image_214B,food_057.jpg,"Mahyoub(200""CAMAL, wikimedia"")/food_057.jpg",df6f9b64e1e6605f8abd0539ae57a007840584c57fe30f9c71cd0336c23988d1,cuisine,makdous,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,قطعتا مكدوس على طبق أبيض صغير: إحداهما سليمة بلون بني لامع، والأخرى مقطوعة تكشف حشوة الجوز المطحون والفلفل الأحمر الحاد. يحيط بالطبق حبات جوز بقشرتها وأخرى مقشورة، وفلفلان أحمران طويلان، فوق لوح خشبي دائري.
image_215A;image_215B,food_057.png,"Mahyoub(200""CAMAL, wikimedia"")/food_057.png",15f4c8027ca2f3b7d0c565ec84565eba3bf28966290ec852b7170be29134713a,architecture,Ancient Olive Press,,Jordan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,معصرة زيتون أثرية، حجر رحى دائري كبير قائم بين جدران حجرية متهدمة جزئيًا داخل موقع أثري مكشوف. تحيط بالموقع أعشاب صفراء جافة، وتظهر في الخلفية مبانٍ سكنية حديثة تحت سماء زرقاء صافية خالية من الغيوم.
image_216A;image_216B,food_058(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_058(1).png",6562f46cf3555d7f84ba011edea64fb419ac04638ab9cacf8da53cfadcffff5b,cuisine,Fried Egg with Mahyawa,,Bahrain,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,بيضة مقلية دائرية الشكل فوق طبق مزخرف بنقش عناقيد عنب أرجوانية وأخضر، مغطاة بطبقة من صلصة داكنة بنية اللون تنتشر فوق سطحها. تقف بجانبها زجاجة بغطاء ذهبي تحوي نفس الصلصة البنية، فوق سطح أبيض.
image_217A;image_217B,food_058.png,"Mahyoub(200""CAMAL, wikimedia"")/food_058.png",f9c10eea84b4000c972471cb91720ea94112f0e90667ec8936aebeada2dd123e,cuisine,kunafa,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,قطعة كنافة دائرية بسطح علوي برتقالي محمّر، تتناثر عليه عناقيد صغيرة من الفستق الأخضر بتوزيع متساوٍ تقريبًا. تظهر طبقة بيضاء أسفل القطعة، وترتفع فوق قاعدة عرض مرتفعة.
image_218A;image_218B,food_059(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_059(1).png",ab87f29ee349a69d7da5db523db3167cb126ef42e35014b86e466c192f3163fc,cuisine,koshari,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,طبق كشري يجمع أرزًا وعدسًا ومعكرونة في كومة مركزية، تحيط بحوافها حبات حمص صفراء، وتعلوها صلصة طماطم حمراء وطبقة من البصل المقرمش الذهبي. يظهر وعاء إضافي في الخلفية العلوية اليمنى.
image_219A;image_219B,food_059.png,"Mahyoub(200""CAMAL, wikimedia"")/food_059.png",c26705ad896301393a853f692f7e4cc5791532f2ede6613f5045555916c51c24,cuisine,kabsa,,Saudi_Arabia,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,ai_suggested,mixed200,طبق كبسة يحمل أرزًا أبيض مرشوشًا بقطع مشمش مجفف برتقالية اللون وزبيب ذهبي، تتوسطه كومة من قطع لحم بنية مقطّعة مكعبات. يستقر الطبق في وعاء أسود بحافة مذهّبة منقوشة بزخارف نباتية.
image_220A;image_220B,food_060(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_060(1).png",446ecbc684d191cf7fdef39373534a0ff0ff2d414bfe6adc7e608874322e65bb,cuisine,mansaf,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,طبق منسف دائري يحمل أرزًا أصفر اللون، تعلوه قطع لحم مغطاة بصلصة بيضاء وشرائح لوز وفستق محمّص. تحيط بحافة الطبق أطراف خبز رقيق مطوية للداخل.
image_221A;image_221B,food_060.png,"Mahyoub(200""CAMAL, wikimedia"")/food_060.png",42f33e2e056d785afa33614f948f44a134885b6dcda76ea9de0f3a87d34b8f8e,cuisine,Mullah Rob,,Sudan,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,ملاح الروب، صلصة كريمية شاحبة اللون تُسكب من مغرفة معدنية داخل وعاء، بقوام سائل ولون أصفر باهت يميل للبياض، تتشكل منه دوائر متموجة عند نقطة السكب.
image_222A;image_222B,food_061.jpg,"Mahyoub(200""CAMAL, wikimedia"")/food_061.jpg",52f80d9455790b513400d5c384ed8b53454462987c8cc2c09aebd3f7b510441b,cuisine,balaleet,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,طبق أسود يحمل بلاليط من الشعيرية الذهبية تُغرَز فيها شوكة فضية، تعلوها قطعة عجة صفراء متهدلة الأطراف. يستقر الطبق فوق قماش رمادي فاتح.
image_223A;image_223B,food_061.png,"Mahyoub(200""CAMAL, wikimedia"")/food_061.png",306f2210b76b08e3286d60ffe0a9bc4488bd158d3738472ffc898bdf113b4b0c,cuisine,Black Mustard Seeds,,Bahrain,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,حبات دائرية داكنة اللون بين البني المحمر والأرجواني، ذات سطح خشن منقّط، مكدّسة بكثافة تملأ الإطار بالكامل. حبتان منها مشقوقتان تكشفان لبًا أصفر شاحب اللون بداخلهما.
image_224A;image_224B,food_062(1).png,"Mahyoub(200""CAMAL, wikimedia"")/food_062(1).png",5ff029588a1db26a3880a421f1d4a57cb37de279908eb0aa1ef86fbd0fa2ac9b,cuisine,shish_barak,,,,https://huggingface.co/datasets/ahmedheakl/arabic_foodvqa,CAMAL_arabic_foodvqa,sha256,,,ai_suggested,mixed200,شيش برك مطبوخ يطفو جزئيًا فوق سطح حساء أبيض كريمي داخل وعاء أبيض، تظهر أطرافه المغلقة المطوية فوق سطح السائل. تزين الوعاء ورقة نعناع خضراء واحدة.
image_225A;image_225B,food_062.png,"Mahyoub(200""CAMAL, wikimedia"")/food_062.png",0e84af414e8d379b5991537825aa30078ca3f8cb982f55c5a2573eb5a946f076,cuisine,Aseeda,,Yemen,,https://huggingface.co/datasets/UBC-NLP/PEARL,PEARL,sha256,,,manual_done,mixed200,طبق عصيدة دائري كبير يستقر على منضدة صغيرة، تتوسطه حفرة من سائل ذهبي اللون يشبه السمن أو دبس التمر تغرق فيه العجينة البيضاء الشاحبة المحيطة بها. تحيط بحافة الطبق بتلات زهور أرجوانية متناثرة، وتظهر أشكال بشرية في الخلفية.
